rule_hit_id,transaction_id,account_id,customer_id,rule_code,rule_severity,hit_ts,evidence
GEO_INTL_ECOM,,,,,,,
RH-000001,TXN-20260124-000016,ACC-00091217,ACC-00091175,GEO_INTL_ECOM,HIGH,1/12/2026 11:50:55,country=GB; city=London; channel=ECOM
RH-000164,TXN-20260124-001704,ACC-00091065,ACC-00091218,GEO_INTL_ECOM,HIGH,11/27/2025 17:24:38,country=FR; city=Paris; channel=ECOM
RH-000165,TXN-20260124-001710,ACC-00091256,ACC-00091246,GEO_INTL_ECOM,HIGH,10/2/2025 1:39:46,country=AU; city=Sydney; channel=ECOM
RH-000166,TXN-20260124-001718,ACC-00091128,ACC-00091136,GEO_INTL_ECOM,HIGH,1/8/2026 2:48:09,country=DE; city=Berlin; channel=ECOM
RH-000167,TXN-20260124-001720,ACC-00091026,ACC-00091230,GEO_INTL_ECOM,HIGH,9/2/2025 8:45:36,country=IN; city=Delhi; channel=ECOM
RH-000168,TXN-20260124-001728,ACC-00091051,ACC-00091094,GEO_INTL_ECOM,HIGH,12/17/2025 10:40:13,country=DE; city=Berlin; channel=ECOM
RH-000169,TXN-20260124-001735,ACC-00091257,ACC-00091082,GEO_INTL_ECOM,HIGH,10/27/2025 10:58:51,country=GB; city=Edinburgh; channel=ECOM
RH-000170,TXN-20260124-001742,ACC-00091065,ACC-00091094,GEO_INTL_ECOM,HIGH,1/14/2026 16:23:41,country=JP; city=Tokyo; channel=ECOM
RH-000171,TXN-20260124-001763,ACC-00091168,ACC-00091240,GEO_INTL_ECOM,HIGH,10/17/2025 22:14:07,country=FR; city=Paris; channel=ECOM
RH-000172,TXN-20260124-001794,ACC-00091201,ACC-00091076,GEO_INTL_ECOM,HIGH,1/16/2026 21:11:29,country=BR; city=Sao Paulo; channel=ECOM
RH-000173,TXN-20260124-001802,ACC-00091239,ACC-00091156,GEO_INTL_ECOM,HIGH,8/1/2025 22:03:53,country=CA; city=Toronto; channel=ECOM
RH-000174,TXN-20260124-001804,ACC-00091158,ACC-00091050,GEO_INTL_ECOM,HIGH,10/24/2025 6:05:28,country=MX; city=Mexico; channel=ECOM
RH-000175,TXN-20260124-001807,ACC-00091130,ACC-00091250,GEO_INTL_ECOM,HIGH,1/24/2026 10:54:00,country=GB; city=London; channel=ECOM
RH-000176,TXN-20260124-001812,ACC-00091220,ACC-00091006,GEO_INTL_ECOM,HIGH,10/24/2025 19:58:24,country=CA; city=Toronto; channel=ECOM
RH-000177,TXN-20260124-001829,ACC-00091057,ACC-00091126,GEO_INTL_ECOM,HIGH,12/11/2025 14:53:39,country=GB; city=Edinburgh; channel=ECOM
RH-000178,TXN-20260124-001837,ACC-00091238,ACC-00091084,GEO_INTL_ECOM,HIGH,9/2/2025 10:12:48,country=MX; city=Mexico; channel=ECOM
RH-000179,TXN-20260124-001847,ACC-00091214,ACC-00091040,GEO_INTL_ECOM,HIGH,9/7/2025 9:07:10,country=CA; city=Seattle; channel=ECOM
RH-000180,TXN-20260124-001869,ACC-00091084,ACC-00091219,GEO_INTL_ECOM,HIGH,1/9/2026 4:37:54,country=AU; city=Sydney; channel=ECOM
RH-000181,TXN-20260124-001879,ACC-00091202,ACC-00091138,GEO_INTL_ECOM,HIGH,12/23/2025 8:50:10,country=GB; city=Edinburgh; channel=ECOM
RH-000182,TXN-20260124-001888,ACC-00091218,ACC-00091174,GEO_INTL_ECOM,HIGH,12/15/2025 7:42:19,country=BR; city=Sao Paulo; channel=ECOM
RH-000183,TXN-20260124-001890,ACC-00091142,ACC-00091141,GEO_INTL_ECOM,HIGH,1/1/2026 12:21:28,country=CA; city=Vancouver; channel=ECOM
RH-000184,TXN-20260124-001891,ACC-00091147,ACC-00091234,GEO_INTL_ECOM,HIGH,1/2/2026 10:45:55,country=NG; city=Abuja; channel=ECOM
RH-000185,TXN-20260124-001901,ACC-00091158,ACC-00091226,GEO_INTL_ECOM,HIGH,8/17/2025 9:23:06,country=FR; city=Paris; channel=ECOM
RH-000186,TXN-20260124-001915,ACC-00091177,ACC-00091081,GEO_INTL_ECOM,HIGH,8/30/2025 5:34:25,country=AU; city=Sydney; channel=ECOM
RH-000187,TXN-20260124-001917,ACC-00091260,ACC-00091121,GEO_INTL_ECOM,HIGH,10/9/2025 7:30:59,country=IN; city=Mumbai; channel=ECOM
RH-000188,TXN-20260124-001918,ACC-00091190,ACC-00091050,GEO_INTL_ECOM,HIGH,11/1/2025 1:30:50,country=AU; city=Sydney; channel=ECOM
RH-000189,TXN-20260124-001930,ACC-00091256,ACC-00091231,GEO_INTL_ECOM,HIGH,1/13/2026 22:00:19,country=DE; city=Berlin; channel=ECOM
RH-000190,TXN-20260124-001938,ACC-00091208,ACC-00091145,GEO_INTL_ECOM,HIGH,1/22/2026 10:08:00,country=NG; city=Abuja; channel=ECOM
RH-000191,TXN-20260124-001941,ACC-00091070,ACC-00091193,GEO_INTL_ECOM,HIGH,11/19/2025 10:55:00,country=MX; city=Mexico; channel=ECOM
RH-000192,TXN-20260124-001945,ACC-00091015,ACC-00091260,GEO_INTL_ECOM,HIGH,7/24/2025 17:09:19,country=MX; city=Mexico; channel=ECOM
RH-000193,TXN-20260124-001947,ACC-00091260,ACC-00091067,GEO_INTL_ECOM,HIGH,1/20/2026 7:58:31,country=JP; city=Tokyo; channel=ECOM
RH-000194,TXN-20260124-001966,ACC-00091096,ACC-00091217,GEO_INTL_ECOM,HIGH,8/4/2025 11:50:43,country=IN; city=Delhi; channel=ECOM
RH-000195,TXN-20260124-001968,ACC-00091219,ACC-00091027,GEO_INTL_ECOM,HIGH,8/9/2025 20:21:20,country=NG; city=Abuja; channel=ECOM
RH-000196,TXN-20260124-001985,ACC-00091177,ACC-00091089,GEO_INTL_ECOM,HIGH,12/27/2025 2:45:24,country=JP; city=Tokyo; channel=ECOM
RH-000197,TXN-20260124-001991,ACC-00091082,ACC-00091040,GEO_INTL_ECOM,HIGH,10/2/2025 18:37:16,country=JP; city=Tokyo; channel=ECOM
RH-000198,TXN-20260124-001993,ACC-00091035,ACC-00091251,GEO_INTL_ECOM,HIGH,10/12/2025 2:38:23,country=BR; city=Sao Paulo; channel=ECOM
RH-000199,TXN-20260124-002003,ACC-00091047,ACC-00091260,GEO_INTL_ECOM,HIGH,10/6/2025 23:29:34,country=NG; city=Abuja; channel=ECOM
RH-000200,TXN-20260124-002008,ACC-00091074,ACC-00091080,GEO_INTL_ECOM,HIGH,12/17/2025 16:57:40,country=CA; city=Toronto; channel=ECOM
RH-000201,TXN-20260124-002020,ACC-00091073,ACC-00091179,GEO_INTL_ECOM,HIGH,9/2/2025 13:13:11,country=NG; city=Lagos; channel=ECOM
RH-000202,TXN-20260124-002029,ACC-00091241,ACC-00091037,GEO_INTL_ECOM,HIGH,11/27/2025 7:14:39,country=AU; city=Sydney; channel=ECOM
RH-000203,TXN-20260124-002039,ACC-00091065,ACC-00091150,GEO_INTL_ECOM,HIGH,10/15/2025 2:10:58,country=BR; city=Sao Paulo; channel=ECOM
RH-000204,TXN-20260124-002040,ACC-00091057,ACC-00091012,GEO_INTL_ECOM,HIGH,1/8/2026 11:36:15,country=JP; city=Tokyo; channel=ECOM
RH-000205,TXN-20260124-002051,ACC-00091162,ACC-00091035,GEO_INTL_ECOM,HIGH,8/16/2025 15:15:37,country=MX; city=Mexico; channel=ECOM
RH-000206,TXN-20260124-002062,ACC-00091133,ACC-00091223,GEO_INTL_ECOM,HIGH,10/23/2025 10:05:00,country=AU; city=Sydney; channel=ECOM
RH-000207,TXN-20260124-002082,ACC-00091167,ACC-00091191,GEO_INTL_ECOM,HIGH,8/10/2025 12:41:27,country=NG; city=Abuja; channel=ECOM
RH-000208,TXN-20260124-002093,ACC-00091034,ACC-00091014,GEO_INTL_ECOM,HIGH,11/29/2025 16:01:11,country=FR; city=Paris; channel=ECOM
RH-000209,TXN-20260124-002094,ACC-00091154,ACC-00091055,GEO_INTL_ECOM,HIGH,8/25/2025 19:37:28,country=NG; city=Lagos; channel=ECOM
RH-000210,TXN-20260124-002097,ACC-00091027,ACC-00091086,GEO_INTL_ECOM,HIGH,8/19/2025 19:30:06,country=IN; city=Mumbai; channel=ECOM
RH-000211,TXN-20260124-002103,ACC-00091047,ACC-00091138,GEO_INTL_ECOM,HIGH,9/29/2025 13:57:29,country=FR; city=Paris; channel=ECOM
RH-000212,TXN-20260124-002113,ACC-00091016,ACC-00091019,GEO_INTL_ECOM,HIGH,12/6/2025 10:09:00,country=IN; city=Mumbai; channel=ECOM
RH-000213,TXN-20260124-002116,ACC-00091099,ACC-00091056,GEO_INTL_ECOM,HIGH,1/6/2026 23:59:24,country=GB; city=Edinburgh; channel=ECOM
RH-000214,TXN-20260124-002117,ACC-00091237,ACC-00091086,GEO_INTL_ECOM,HIGH,12/4/2025 10:07:00,country=JP; city=Tokyo; channel=ECOM
RH-000215,TXN-20260124-002120,ACC-00091131,ACC-00091111,GEO_INTL_ECOM,HIGH,11/21/2025 15:03:18,country=NG; city=Abuja; channel=ECOM
RH-000216,TXN-20260124-002122,ACC-00091164,ACC-00091259,GEO_INTL_ECOM,HIGH,9/1/2025 3:07:04,country=GB; city=London; channel=ECOM
RH-000217,TXN-20260124-002139,ACC-00091225,ACC-00091016,GEO_INTL_ECOM,HIGH,7/27/2025 2:17:27,country=MX; city=Mexico; channel=ECOM
RH-000218,TXN-20260124-002140,ACC-00091242,ACC-00091079,GEO_INTL_ECOM,HIGH,12/20/2025 23:32:16,country=IN; city=Mumbai; channel=ECOM
RH-000219,TXN-20260124-002157,ACC-00091037,ACC-00091192,GEO_INTL_ECOM,HIGH,12/4/2025 10:46:00,country=JP; city=Tokyo; channel=ECOM
RH-000220,TXN-20260124-002159,ACC-00091253,ACC-00091092,GEO_INTL_ECOM,HIGH,8/16/2025 15:26:33,country=CA; city=Vancouver; channel=ECOM
RH-000221,TXN-20260124-002165,ACC-00091214,ACC-00091074,GEO_INTL_ECOM,HIGH,9/6/2025 16:27:10,country=FR; city=Paris; channel=ECOM
RH-000222,TXN-20260124-002166,ACC-00091171,ACC-00091073,GEO_INTL_ECOM,HIGH,9/17/2025 21:30:39,country=NG; city=Abuja; channel=ECOM
RH-000223,TXN-20260124-002179,ACC-00091007,ACC-00091222,GEO_INTL_ECOM,HIGH,10/28/2025 22:33:34,country=DE; city=Berlin; channel=ECOM
RH-000224,TXN-20260124-002180,ACC-00091090,ACC-00091008,GEO_INTL_ECOM,HIGH,9/21/2025 2:20:02,country=AU; city=Sydney; channel=ECOM
RH-000225,TXN-20260124-002185,ACC-00091069,ACC-00091130,GEO_INTL_ECOM,HIGH,11/15/2025 9:20:01,country=FR; city=Paris; channel=ECOM
RH-000226,TXN-20260124-002188,ACC-00091234,ACC-00091051,GEO_INTL_ECOM,HIGH,10/30/2025 2:52:51,country=MX; city=Mexico; channel=ECOM
RH-000227,TXN-20260124-002189,ACC-00091056,ACC-00091239,GEO_INTL_ECOM,HIGH,11/25/2025 10:55:54,country=BR; city=Sao Paulo; channel=ECOM
RH-000228,TXN-20260124-002190,ACC-00091014,ACC-00091141,GEO_INTL_ECOM,HIGH,10/7/2025 4:28:13,country=GB; city=London; channel=ECOM
RH-000229,TXN-20260124-002210,ACC-00091254,ACC-00091027,GEO_INTL_ECOM,HIGH,10/20/2025 10:30:00,country=GB; city=London; channel=ECOM
RH-000230,TXN-20260124-002223,ACC-00091125,ACC-00091171,GEO_INTL_ECOM,HIGH,1/17/2026 3:04:56,country=NG; city=Abuja; channel=ECOM
RH-000231,TXN-20260124-002232,ACC-00091036,ACC-00091087,GEO_INTL_ECOM,HIGH,8/18/2025 1:33:14,country=MX; city=Mexico; channel=ECOM
RH-000232,TXN-20260124-002240,ACC-00091114,ACC-00091185,GEO_INTL_ECOM,HIGH,12/9/2025 0:29:22,country=GB; city=London; channel=ECOM
RH-000233,TXN-20260124-002241,ACC-00091112,ACC-00091187,GEO_INTL_ECOM,HIGH,1/4/2026 2:35:46,country=IN; city=Delhi; channel=ECOM
RH-000234,TXN-20260124-002260,ACC-00091145,ACC-00091078,GEO_INTL_ECOM,HIGH,1/19/2026 16:07:02,country=AU; city=Sydney; channel=ECOM
RH-000235,TXN-20260124-002265,ACC-00091168,ACC-00091097,GEO_INTL_ECOM,HIGH,8/23/2025 0:58:29,country=GB; city=London; channel=ECOM
RH-000236,TXN-20260124-002266,ACC-00091069,ACC-00091101,GEO_INTL_ECOM,HIGH,1/20/2026 11:36:08,country=MX; city=Mexico; channel=ECOM
RH-000237,TXN-20260124-002270,ACC-00091021,ACC-00091118,GEO_INTL_ECOM,HIGH,11/22/2025 10:50:33,country=DE; city=Berlin; channel=ECOM
RH-000238,TXN-20260124-002272,ACC-00091143,ACC-00091201,GEO_INTL_ECOM,HIGH,9/28/2025 1:18:13,country=CA; city=Vancouver; channel=ECOM
RH-000239,TXN-20260124-002286,ACC-00091057,ACC-00091144,GEO_INTL_ECOM,HIGH,1/2/2026 3:35:27,country=AU; city=Sydney; channel=ECOM
RH-000240,TXN-20260124-002305,ACC-00091021,ACC-00091039,GEO_INTL_ECOM,HIGH,10/21/2025 17:08:11,country=IN; city=Delhi; channel=ECOM
RH-000241,TXN-20260124-002310,ACC-00091039,ACC-00091216,GEO_INTL_ECOM,HIGH,12/5/2025 12:07:32,country=AU; city=Seattle; channel=ECOM
RH-000242,TXN-20260124-002311,ACC-00091199,ACC-00091202,GEO_INTL_ECOM,HIGH,9/27/2025 11:10:30,country=IN; city=Mumbai; channel=ECOM
RH-000243,TXN-20260124-002329,ACC-00091216,ACC-00091256,GEO_INTL_ECOM,HIGH,9/3/2025 19:57:31,country=JP; city=Tokyo; channel=ECOM
RH-000244,TXN-20260124-002335,ACC-00091035,ACC-00091005,GEO_INTL_ECOM,HIGH,8/8/2025 17:57:59,country=JP; city=Tokyo; channel=ECOM
RH-000245,TXN-20260124-002362,ACC-00091243,ACC-00091188,GEO_INTL_ECOM,HIGH,11/30/2025 13:02:27,country=NG; city=Lagos; channel=ECOM
RH-000246,TXN-20260124-002380,ACC-00091093,ACC-00091253,GEO_INTL_ECOM,HIGH,10/2/2025 12:12:20,country=FR; city=Paris; channel=ECOM
RH-000247,TXN-20260124-002395,ACC-00091161,ACC-00091241,GEO_INTL_ECOM,HIGH,11/16/2025 10:25:40,country=DE; city=Berlin; channel=ECOM
RH-000248,TXN-20260124-002402,ACC-00091159,ACC-00091087,GEO_INTL_ECOM,HIGH,10/14/2025 1:11:17,country=IN; city=Mumbai; channel=ECOM
RH-000249,TXN-20260124-002406,ACC-00091069,ACC-00091167,GEO_INTL_ECOM,HIGH,10/29/2025 18:34:11,country=NG; city=Lagos; channel=ECOM
RH-000250,TXN-20260124-002418,ACC-00091013,ACC-00091097,GEO_INTL_ECOM,HIGH,9/21/2025 2:28:37,country=MX; city=Mexico; channel=ECOM
RH-000251,TXN-20260124-002419,ACC-00091084,ACC-00091231,GEO_INTL_ECOM,HIGH,8/3/2025 0:44:17,country=NG; city=Lagos; channel=ECOM
RH-000252,TXN-20260124-002427,ACC-00091137,ACC-00091251,GEO_INTL_ECOM,HIGH,11/21/2025 10:04:00,country=FR; city=Paris; channel=ECOM
RH-000253,TXN-20260124-002431,ACC-00091033,ACC-00091217,GEO_INTL_ECOM,HIGH,8/7/2025 20:22:43,country=MX; city=Mexico; channel=ECOM
RH-000254,TXN-20260124-002439,ACC-00091195,ACC-00091164,GEO_INTL_ECOM,HIGH,1/15/2026 23:13:47,country=DE; city=Berlin; channel=ECOM
RH-000255,TXN-20260124-002440,ACC-00091120,ACC-00091166,GEO_INTL_ECOM,HIGH,11/25/2025 11:54:14,country=JP; city=Tokyo; channel=ECOM
RH-000256,TXN-20260124-002447,ACC-00091067,ACC-00091182,GEO_INTL_ECOM,HIGH,1/22/2026 10:03:27,country=AU; city=Sydney; channel=ECOM
RH-000257,TXN-20260124-002453,ACC-00091065,ACC-00091161,GEO_INTL_ECOM,HIGH,10/6/2025 12:41:23,country=FR; city=Paris; channel=ECOM
RH-000258,TXN-20260124-002455,ACC-00091187,ACC-00091189,GEO_INTL_ECOM,HIGH,11/9/2025 21:47:29,country=BR; city=Sao Paulo; channel=ECOM
RH-000259,TXN-20260124-002466,ACC-00091228,ACC-00091250,GEO_INTL_ECOM,HIGH,9/22/2025 13:49:31,country=JP; city=Tokyo; channel=ECOM
RH-000260,TXN-20260124-002467,ACC-00091057,ACC-00091197,GEO_INTL_ECOM,HIGH,7/27/2025 0:22:11,country=DE; city=Berlin; channel=ECOM
RH-000261,TXN-20260124-002469,ACC-00091200,ACC-00091191,GEO_INTL_ECOM,HIGH,10/1/2025 23:37:35,country=BR; city=Sao Paulo; channel=ECOM
RH-000262,TXN-20260124-002484,ACC-00091243,ACC-00091060,GEO_INTL_ECOM,HIGH,12/17/2025 22:13:59,country=MX; city=Mexico; channel=ECOM
RH-000263,TXN-20260124-002485,ACC-00091086,ACC-00091190,GEO_INTL_ECOM,HIGH,10/3/2025 4:00:47,country=NG; city=Lagos; channel=ECOM
RH-000264,TXN-20260124-002533,ACC-00091080,ACC-00091212,GEO_INTL_ECOM,HIGH,9/18/2025 11:55:01,country=NG; city=Abuja; channel=ECOM
RH-000265,TXN-20260124-002569,ACC-00091164,ACC-00091250,GEO_INTL_ECOM,HIGH,12/21/2025 10:34:00,country=FR; city=Paris; channel=ECOM
RH-000266,TXN-20260124-002573,ACC-00091106,ACC-00091083,GEO_INTL_ECOM,HIGH,8/2/2025 4:41:41,country=IN; city=Delhi; channel=ECOM
RH-000267,TXN-20260124-002577,ACC-00091174,ACC-00091233,GEO_INTL_ECOM,HIGH,8/10/2025 1:53:19,country=JP; city=Tokyo; channel=ECOM
RH-000268,TXN-20260124-002578,ACC-00091059,ACC-00091009,GEO_INTL_ECOM,HIGH,8/15/2025 17:16:57,country=GB; city=London; channel=ECOM
RH-000269,TXN-20260124-002597,ACC-00091233,ACC-00091185,GEO_INTL_ECOM,HIGH,9/14/2025 18:54:14,country=GB; city=Edinburgh; channel=ECOM
RH-000270,TXN-20260124-002610,ACC-00091075,ACC-00091239,GEO_INTL_ECOM,HIGH,11/18/2025 14:07:34,country=IN; city=Delhi; channel=ECOM
RH-000271,TXN-20260124-002611,ACC-00091216,ACC-00091153,GEO_INTL_ECOM,HIGH,10/24/2025 12:55:29,country=BR; city=Sao Paulo; channel=ECOM
RH-000272,TXN-20260124-002616,ACC-00091023,ACC-00091232,GEO_INTL_ECOM,HIGH,12/16/2025 17:26:39,country=BR; city=Sao Paulo; channel=ECOM
RH-000273,TXN-20260124-002636,ACC-00091219,ACC-00091038,GEO_INTL_ECOM,HIGH,11/29/2025 19:37:10,country=IN; city=Mumbai; channel=ECOM
RH-000274,TXN-20260124-002642,ACC-00091219,ACC-00091075,GEO_INTL_ECOM,HIGH,11/21/2025 12:24:05,country=NG; city=Lagos; channel=ECOM
RH-000275,TXN-20260124-002656,ACC-00091118,ACC-00091168,GEO_INTL_ECOM,HIGH,11/27/2025 8:13:59,country=JP; city=Tokyo; channel=ECOM
RH-000276,TXN-20260124-002684,ACC-00091048,ACC-00091164,GEO_INTL_ECOM,HIGH,8/11/2025 3:54:33,country=AU; city=Sydney; channel=ECOM
RH-000277,TXN-20260124-002690,ACC-00091106,ACC-00091146,GEO_INTL_ECOM,HIGH,1/1/2026 0:23:47,country=JP; city=Tokyo; channel=ECOM
RH-000278,TXN-20260124-002693,ACC-00091199,ACC-00091014,GEO_INTL_ECOM,HIGH,8/29/2025 21:40:21,country=JP; city=Tokyo; channel=ECOM
RH-000279,TXN-20260124-002696,ACC-00091061,ACC-00091050,GEO_INTL_ECOM,HIGH,1/20/2026 9:02:15,country=CA; city=Vancouver; channel=ECOM
RH-000280,TXN-20260124-002699,ACC-00091249,ACC-00091137,GEO_INTL_ECOM,HIGH,9/16/2025 3:22:44,country=GB; city=London; channel=ECOM
RH-000281,TXN-20260124-002703,ACC-00091047,ACC-00091015,GEO_INTL_ECOM,HIGH,10/17/2025 16:54:56,country=IN; city=Delhi; channel=ECOM
RH-000282,TXN-20260124-002712,ACC-00091047,ACC-00091170,GEO_INTL_ECOM,HIGH,9/23/2025 9:33:00,country=NG; city=Lagos; channel=ECOM
RH-000283,TXN-20260124-002731,ACC-00091016,ACC-00091017,GEO_INTL_ECOM,HIGH,12/12/2025 1:47:51,country=DE; city=Berlin; channel=ECOM
RH-000284,TXN-20260124-002741,ACC-00091199,ACC-00091155,GEO_INTL_ECOM,HIGH,9/22/2025 17:58:59,country=DE; city=Berlin; channel=ECOM
RH-000285,TXN-20260124-002743,ACC-00091022,ACC-00091099,GEO_INTL_ECOM,HIGH,12/7/2025 10:32:00,country=GB; city=London; channel=ECOM
RH-000286,TXN-20260124-002751,ACC-00091221,ACC-00091112,GEO_INTL_ECOM,HIGH,10/2/2025 0:54:37,country=AU; city=Seattle; channel=ECOM
RH-000287,TXN-20260124-002766,ACC-00091117,ACC-00091184,GEO_INTL_ECOM,HIGH,8/22/2025 20:53:11,country=DE; city=Berlin; channel=ECOM
RH-000288,TXN-20260124-002774,ACC-00091196,ACC-00091092,GEO_INTL_ECOM,HIGH,8/5/2025 8:29:02,country=CA; city=Vancouver; channel=ECOM
RH-000289,TXN-20260124-002775,ACC-00091058,ACC-00091244,GEO_INTL_ECOM,HIGH,11/11/2025 8:23:14,country=GB; city=London; channel=ECOM
RH-000290,TXN-20260124-002779,ACC-00091063,ACC-00091088,GEO_INTL_ECOM,HIGH,9/18/2025 0:46:00,country=NG; city=Lagos; channel=ECOM
RH-000291,TXN-20260124-002798,ACC-00091135,ACC-00091122,GEO_INTL_ECOM,HIGH,8/10/2025 11:29:48,country=FR; city=Paris; channel=ECOM
RH-000292,TXN-20260124-002801,ACC-00091128,ACC-00091032,GEO_INTL_ECOM,HIGH,12/6/2025 6:47:39,country=CA; city=Toronto; channel=ECOM
RH-000293,TXN-20260124-002804,ACC-00091073,ACC-00091253,GEO_INTL_ECOM,HIGH,11/2/2025 14:55:12,country=IN; city=Delhi; channel=ECOM
RH-000294,TXN-20260124-002809,ACC-00091129,ACC-00091261,GEO_INTL_ECOM,HIGH,12/12/2025 8:13:35,country=CA; city=Seattle; channel=ECOM
RH-000295,TXN-20260124-002811,ACC-00091065,ACC-00091072,GEO_INTL_ECOM,HIGH,9/15/2025 2:31:42,country=GB; city=Edinburgh; channel=ECOM
RH-000296,TXN-20260124-002818,ACC-00091123,ACC-00091202,GEO_INTL_ECOM,HIGH,12/23/2025 21:53:03,country=JP; city=Tokyo; channel=ECOM
RH-000297,TXN-20260124-002844,ACC-00091094,ACC-00091098,GEO_INTL_ECOM,HIGH,12/18/2025 10:17:00,country=IN; city=Delhi; channel=ECOM
RH-000298,TXN-20260124-002846,ACC-00091216,ACC-00091122,GEO_INTL_ECOM,HIGH,12/11/2025 12:23:29,country=FR; city=Paris; channel=ECOM
RH-000299,TXN-20260124-002859,ACC-00091009,ACC-00091120,GEO_INTL_ECOM,HIGH,11/20/2025 2:14:31,country=BR; city=Sao Paulo; channel=ECOM
RH-000300,TXN-20260124-002863,ACC-00091126,ACC-00091185,GEO_INTL_ECOM,HIGH,9/13/2025 18:57:07,country=AU; city=Sydney; channel=ECOM
RH-000301,TXN-20260124-002897,ACC-00091019,ACC-00091043,GEO_INTL_ECOM,HIGH,8/30/2025 16:05:57,country=AU; city=Sydney; channel=ECOM
RH-000302,TXN-20260124-002898,ACC-00091088,ACC-00091093,GEO_INTL_ECOM,HIGH,8/11/2025 0:45:08,country=AU; city=Sydney; channel=ECOM
RH-000303,TXN-20260124-002904,ACC-00091212,ACC-00091237,GEO_INTL_ECOM,HIGH,9/1/2025 10:39:11,country=AU; city=Sydney; channel=ECOM
RH-000304,TXN-20260124-002957,ACC-00091259,ACC-00091163,GEO_INTL_ECOM,HIGH,10/24/2025 11:48:39,country=IN; city=Mumbai; channel=ECOM
RH-000305,TXN-20260124-002965,ACC-00091007,ACC-00091188,GEO_INTL_ECOM,HIGH,10/14/2025 17:08:51,country=GB; city=Edinburgh; channel=ECOM
RH-000306,TXN-20260124-002972,ACC-00091203,ACC-00091255,GEO_INTL_ECOM,HIGH,10/26/2025 1:04:26,country=AU; city=Sydney; channel=ECOM
RH-000307,TXN-20260124-002974,ACC-00091060,ACC-00091207,GEO_INTL_ECOM,HIGH,10/14/2025 1:54:21,country=FR; city=Paris; channel=ECOM
RH-000308,TXN-20260124-002976,ACC-00091209,ACC-00091034,GEO_INTL_ECOM,HIGH,9/8/2025 9:15:55,country=CA; city=Vancouver; channel=ECOM
RH-000309,TXN-20260124-003000,ACC-00091227,ACC-00091176,GEO_INTL_ECOM,HIGH,8/3/2025 12:12:35,country=CA; city=Vancouver; channel=ECOM
RH-000310,TXN-20260124-003024,ACC-00091091,ACC-00091247,GEO_INTL_ECOM,HIGH,11/4/2025 16:11:23,country=JP; city=Tokyo; channel=ECOM
RH-000311,TXN-20260124-003026,ACC-00091129,ACC-00091042,GEO_INTL_ECOM,HIGH,9/20/2025 21:59:11,country=MX; city=Mexico; channel=ECOM
RH-000312,TXN-20260124-003031,ACC-00091230,ACC-00091066,GEO_INTL_ECOM,HIGH,8/22/2025 12:06:52,country=AU; city=Sydney; channel=ECOM
RH-000313,TXN-20260124-003040,ACC-00091126,ACC-00091006,GEO_INTL_ECOM,HIGH,11/6/2025 9:16:28,country=NG; city=Abuja; channel=ECOM
RH-000314,TXN-20260124-003057,ACC-00091237,ACC-00091082,GEO_INTL_ECOM,HIGH,12/15/2025 9:36:28,country=IN; city=Delhi; channel=ECOM
RH-000315,TXN-20260124-003059,ACC-00091203,ACC-00091200,GEO_INTL_ECOM,HIGH,10/31/2025 6:59:25,country=IN; city=Delhi; channel=ECOM
RH-000316,TXN-20260124-003083,ACC-00091022,ACC-00091037,GEO_INTL_ECOM,HIGH,9/30/2025 19:56:24,country=IN; city=Mumbai; channel=ECOM
RH-000317,TXN-20260124-003089,ACC-00091067,ACC-00091190,GEO_INTL_ECOM,HIGH,11/17/2025 22:20:59,country=IN; city=Delhi; channel=ECOM
RH-000318,TXN-20260124-003090,ACC-00091251,ACC-00091253,GEO_INTL_ECOM,HIGH,11/27/2025 0:14:14,country=JP; city=Tokyo; channel=ECOM
RH-000319,TXN-20260124-003092,ACC-00091180,ACC-00091126,GEO_INTL_ECOM,HIGH,9/6/2025 10:02:00,country=BR; city=Sao Paulo; channel=ECOM
RH-000320,TXN-20260124-003099,ACC-00091016,ACC-00091216,GEO_INTL_ECOM,HIGH,11/27/2025 9:57:49,country=IN; city=Mumbai; channel=ECOM
RH-000321,TXN-20260124-003107,ACC-00091064,ACC-00091037,GEO_INTL_ECOM,HIGH,7/24/2025 16:19:12,country=IN; city=Delhi; channel=ECOM
RH-000322,TXN-20260124-003111,ACC-00091222,ACC-00091131,GEO_INTL_ECOM,HIGH,10/11/2025 7:07:46,country=CA; city=Vancouver; channel=ECOM
RH-000323,TXN-20260124-003113,ACC-00091060,ACC-00091083,GEO_INTL_ECOM,HIGH,10/24/2025 20:59:51,country=IN; city=Mumbai; channel=ECOM
RH-000324,TXN-20260124-003117,ACC-00091211,ACC-00091060,GEO_INTL_ECOM,HIGH,12/1/2025 17:52:37,country=IN; city=Delhi; channel=ECOM
RH-000325,TXN-20260124-003142,ACC-00091019,ACC-00091006,GEO_INTL_ECOM,HIGH,10/12/2025 10:06:21,country=BR; city=Sao Paulo; channel=ECOM
RH-000326,TXN-20260124-003151,ACC-00091132,ACC-00091042,GEO_INTL_ECOM,HIGH,10/16/2025 11:52:12,country=AU; city=Sydney; channel=ECOM
RH-000327,TXN-20260124-003157,ACC-00091144,ACC-00091007,GEO_INTL_ECOM,HIGH,11/19/2025 15:34:08,country=DE; city=Berlin; channel=ECOM
