transaction_id,account_id,customer_id,merchant_id,device_id,txn_ts,channel,currency, amount_usd ,txn_status,decline_reason,geo_country,geo_region,geo_city,is_international,rule_geo_intl_ecom,rule_high_risk_merchant,rule_low_trust_device,rule_high_amount,rule_decline_flag,rule_velocity_flag,rule_decline_streak_24h
TXN-20260124-000131,ACC-00091073,ACC-00091245,MER-10059,DEV-10274,11:06:59 PM,ECOM,USD, $ 87 ,DECLINED,DO_NOT_HONOR,US,WA,Seattle,FALSE,0,0,0,0,1,0,0
TXN-20260124-000132,ACC-00091250,ACC-00091008,MER-10002,DEV-10102,1:46:43 AM,ECOM,USD, $ 152 ,APPROVED,,US,AZ,Phoenix,FALSE,0,0,0,0,0,0,0
TXN-20260124-000133,ACC-00091208,ACC-00091084,MER-10054,DEV-10300,1:02:56 AM,ECOM,USD, $ 98 ,DECLINED,DO_NOT_HONOR,US,GA,Atlanta,FALSE,0,1,0,0,1,0,0
TXN-20260124-000134,ACC-00091258,ACC-00091171,MER-10045,DEV-10221,11:34:02 PM,ECOM,USD, $ 503 ,APPROVED,,US,TX,Houston,FALSE,0,0,0,0,0,0,0
TXN-20260124-000135,ACC-00091164,ACC-00091071,MER-10002,DEV-10208,12:06:13 PM,ECOM,USD, $ 169 ,APPROVED,,US,IL,Chicago,FALSE,0,0,0,0,0,0,0
TXN-20260124-000136,ACC-00091095,ACC-00091211,MER-10009,DEV-10057,12:34:42 PM,ECOM,USD, $ 500 ,APPROVED,,US,IL,Chicago,FALSE,0,0,0,0,0,0,0
TXN-20260124-000137,ACC-00091081,ACC-00091048,MER-10110,DEV-10125,12:56:38 PM,ECOM,USD, $ 18 ,APPROVED,,US,CO,Denver,FALSE,0,0,0,0,0,0,0
TXN-20260124-000138,ACC-00091225,ACC-00091014,MER-10013,DEV-10291,9:03:21 PM,ECOM,USD, $ 524 ,APPROVED,,US,CO,Denver,FALSE,0,0,0,0,0,0,0
TXN-20260124-000139,ACC-00091157,ACC-00091092,MER-10055,DEV-10252,2:55:15 PM,CARD_PRESENT,USD," $ 1,093 ",APPROVED,,US,AZ,Phoenix,FALSE,0,1,0,0,0,0,0
TXN-20260124-000140,ACC-00091215,ACC-00091032,MER-10004,DEV-10238,7:52:20 PM,ECOM,USD, $ 130 ,DECLINED,INSUFFICIENT_FUNDS,US,TX,Houston,FALSE,0,0,0,0,1,0,0
TXN-20260124-000141,ACC-00091251,ACC-00091240,MER-10115,DEV-10313,6:45:48 AM,ECOM,USD, $ 121 ,APPROVED,,US,IL,Chicago,FALSE,0,0,0,0,0,0,0
TXN-20260124-000142,ACC-00091196,ACC-00091242,MER-10019,DEV-10143,11:14:49 AM,ECOM,USD," $ 2,153 ",APPROVED,,FR,IDF,Paris,TRUE,1,1,1,1,0,0,0
TXN-20260124-000143,ACC-00091184,ACC-00091146,MER-10055,DEV-10223,5:36:28 PM,ECOM,USD," $ 2,367 ",APPROVED,,FR,IDF,Paris,TRUE,1,1,1,1,0,0,0
TXN-20260124-000144,ACC-00091038,ACC-00091030,MER-10016,DEV-10174,1:42:02 PM,CARD_PRESENT,USD, $ 63 ,APPROVED,,US,WA,Seattle,FALSE,0,0,1,0,0,0,0
TXN-20260124-000145,ACC-00091199,ACC-00091080,MER-10020,DEV-10115,10:24:22 PM,ACH,USD," $ 1,090 ",DECLINED,HIGH_RISK_MERCHANT,US,CA,Los Angeles,FALSE,0,1,0,0,1,0,0
TXN-20260124-000146,ACC-00091195,ACC-00091134,MER-10065,DEV-10176,9:55:19 PM,ECOM,USD, $ 949 ,APPROVED,,US,WA,Seattle,FALSE,0,1,1,0,0,0,0
TXN-20260124-000147,ACC-00091065,ACC-00091126,MER-10059,DEV-10078,12:59:42 AM,ECOM,USD, $ 74 ,APPROVED,,US,NY,New York,FALSE,0,0,1,0,0,0,0
TXN-20260124-000148,ACC-00091184,ACC-00091043,MER-10053,DEV-10131,10:16:51 AM,ECOM,USD," $ 1,639 ",APPROVED,,US,CO,Denver,FALSE,0,1,0,1,0,0,0
TXN-20260124-000149,ACC-00091117,ACC-00091170,MER-10011,DEV-10103,3:29:27 AM,CARD_PRESENT,USD, $ 21 ,APPROVED,,US,IL,Chicago,FALSE,0,1,1,0,0,0,0
TXN-20260124-000150,ACC-00091009,ACC-00091167,MER-10054,DEV-10048,7:28:00 AM,ECOM,USD," $ 2,794 ",APPROVED,,US,CO,Denver,FALSE,0,1,0,1,0,0,0
TXN-20260124-000151,ACC-00091020,ACC-00091159,MER-10032,DEV-10162,5:16:51 PM,CARD_PRESENT,USD," $ 1,752 ",DECLINED,HIGH_RISK_MERCHANT,US,WA,Seattle,FALSE,0,1,0,1,1,0,0
TXN-20260124-000152,ACC-00091052,ACC-00091170,MER-10003,DEV-10035,11:11:09 PM,ECOM,USD, $ 213 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-000153,ACC-00091104,ACC-00091111,MER-10119,DEV-10264,9:24:07 PM,CARD_PRESENT,USD," $ 2,954 ",APPROVED,,US,CO,Denver,FALSE,0,1,0,1,0,0,0
TXN-20260124-000154,ACC-00091088,ACC-00091127,MER-10021,DEV-10203,1:53:49 AM,CARD_PRESENT,USD, $ 218 ,APPROVED,,IN,DL,Delhi,TRUE,1,0,0,0,0,0,0
TXN-20260124-000155,ACC-00091240,ACC-00091097,MER-10097,DEV-10172,1:49:16 PM,ECOM,USD, $ 300 ,DECLINED,INSUFFICIENT_FUNDS,US,TX,Houston,FALSE,0,1,0,0,1,0,0
TXN-20260124-000156,ACC-00091025,ACC-00091112,MER-10105,DEV-10242,10:25:46 AM,ECOM,USD, $ 208 ,APPROVED,,US,NY,New York,FALSE,0,0,1,0,0,0,0
TXN-20260124-000157,ACC-00091254,ACC-00091009,MER-10115,DEV-10100,6:38:53 PM,ECOM,USD, $ 73 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-000158,ACC-00091098,ACC-00091236,MER-10039,DEV-10085,4:36:34 PM,CARD_PRESENT,USD, $ 158 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-000159,ACC-00091228,ACC-00091241,MER-10056,DEV-10126,9:54:09 PM,ECOM,USD, $ 22 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-000160,ACC-00091068,ACC-00091109,MER-10004,DEV-10161,5:06:31 PM,ECOM,USD, $ 537 ,APPROVED,,US,WA,Seattle,FALSE,0,0,1,0,0,0,0
TXN-20260124-000161,ACC-00091068,ACC-00091048,MER-10084,DEV-10019,5:34:38 PM,CARD_PRESENT,USD, $ 326 ,APPROVED,,US,CA,Los Angeles,FALSE,0,1,0,0,0,0,0
TXN-20260124-000162,ACC-00091049,ACC-00091190,MER-10083,DEV-10115,10:56:00 AM,ECOM,USD, $ 104 ,APPROVED,,US,CA,San Francisco,FALSE,0,0,0,0,0,0,0
TXN-20260124-000163,ACC-00091165,ACC-00091093,MER-10119,DEV-10269,11:00:29 AM,CARD_PRESENT,USD, $ 67 ,APPROVED,,US,CO,Denver,FALSE,0,1,0,0,0,0,0
TXN-20260124-000164,ACC-00091165,ACC-00091216,MER-10041,DEV-10099,3:26:10 AM,ECOM,USD, $ 61 ,APPROVED,,US,IL,Chicago,FALSE,0,0,0,0,0,0,0
TXN-20260124-000165,ACC-00091115,ACC-00091211,MER-10045,DEV-10210,10:51:00 AM,CARD_PRESENT,USD, $ 183 ,APPROVED,,US,AZ,Phoenix,FALSE,0,0,0,0,0,0,0
TXN-20260124-000166,ACC-00091056,ACC-00091048,MER-10013,DEV-10204,3:56:11 AM,ECOM,USD, $ 291 ,APPROVED,,US,AZ,Phoenix,FALSE,0,0,0,0,0,0,0
TXN-20260124-000167,ACC-00091259,ACC-00091095,MER-10119,DEV-10145,8:15:46 AM,ECOM,USD," $ 2,536 ",APPROVED,,US,NY,New York,FALSE,0,1,1,1,0,0,0
TXN-20260124-000168,ACC-00091113,ACC-00091206,MER-10074,DEV-10252,10:59:00 AM,ECOM,USD, $ 657 ,APPROVED,,US,CA,Los Angeles,FALSE,0,0,0,0,0,0,0
TXN-20260124-000169,ACC-00091198,ACC-00091186,MER-10040,DEV-10315,12:03:22 PM,ACH,USD," $ 1,558 ",DECLINED,DO_NOT_HONOR,US,WA,Seattle,FALSE,0,0,0,1,1,0,0
TXN-20260124-000170,ACC-00091112,ACC-00091180,MER-10016,DEV-10120,8:45:47 PM,ECOM,USD, $ 575 ,APPROVED,,US,AZ,Phoenix,FALSE,0,0,0,0,0,0,0
TXN-20260124-000171,ACC-00091154,ACC-00091109,MER-10019,DEV-10030,6:56:54 PM,ECOM,USD, $ 53 ,APPROVED,,US,TX,San Antonio,FALSE,0,1,0,0,0,0,0
TXN-20260124-000172,ACC-00091184,ACC-00091146,MER-10100,DEV-10129,5:45:09 AM,CARD_PRESENT,USD, $ 36 ,APPROVED,,US,NY,New York,FALSE,0,0,1,0,0,0,0
TXN-20260124-000173,ACC-00091100,ACC-00091141,MER-10014,DEV-10072,2:34:38 PM,ACH,USD, $ 528 ,DECLINED,DO_NOT_HONOR,US,AZ,Phoenix,FALSE,0,0,0,0,1,0,0
TXN-20260124-000174,ACC-00091120,ACC-00091040,MER-10011,DEV-10095,11:22:55 AM,ECOM,USD, $ 117 ,DECLINED,INSUFFICIENT_FUNDS,US,GA,Atlanta,FALSE,0,1,0,0,1,0,0
TXN-20260124-000175,ACC-00091225,ACC-00091190,MER-10012,DEV-10296,10:17:44 AM,ECOM,USD," $ 1,879 ",APPROVED,,DE,BE,Berlin,TRUE,1,0,0,1,0,0,0
TXN-20260124-000176,ACC-00091117,ACC-00091034,MER-10017,DEV-10177,10:53:00 AM,ECOM,USD, $ 328 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-000177,ACC-00091157,ACC-00091150,MER-10083,DEV-10244,6:41:13 AM,CARD_PRESENT,USD, $ 53 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-000178,ACC-00091192,ACC-00091124,MER-10051,DEV-10086,11:03:51 PM,CARD_PRESENT,USD," $ 1,392 ",APPROVED,,FR,IDF,Paris,TRUE,1,1,0,0,0,0,0
TXN-20260124-000179,ACC-00091043,ACC-00091024,MER-10092,DEV-10150,4:31:07 PM,ECOM,USD, $ 142 ,APPROVED,,US,CO,Denver,FALSE,0,0,0,0,0,0,0
TXN-20260124-000180,ACC-00091168,ACC-00091178,MER-10106,DEV-10085,8:04:53 PM,CARD_PRESENT,USD," $ 3,464 ",APPROVED,,US,GA,Atlanta,FALSE,0,1,0,1,0,0,0
TXN-20260124-000181,ACC-00091162,ACC-00091050,MER-10028,DEV-10019,6:07:26 PM,CARD_PRESENT,USD, $ 169 ,DECLINED,INSUFFICIENT_FUNDS,US,WA,Seattle,FALSE,0,0,0,0,1,0,0
TXN-20260124-000182,ACC-00091123,ACC-00091032,MER-10020,DEV-10092,8:19:49 AM,ACH,USD," $ 3,147 ",APPROVED,,AU,NSW,Sydney,TRUE,1,1,0,1,0,0,0
TXN-20260124-000183,ACC-00091062,ACC-00091187,MER-10054,DEV-10120,11:07:50 PM,ECOM,USD, $ 91 ,APPROVED,,US,GA,Atlanta,FALSE,0,1,0,0,0,0,0
TXN-20260124-000184,ACC-00091209,ACC-00091082,MER-10050,DEV-10192,8:08:52 AM,ECOM,USD, $ 20 ,DECLINED,INSUFFICIENT_FUNDS,US,CA,Los Angeles,FALSE,0,0,0,0,1,0,0
TXN-20260124-000185,ACC-00091085,ACC-00091118,MER-10046,DEV-10260,3:32:41 PM,ECOM,USD, $ 111 ,APPROVED,,US,IL,Chicago,FALSE,0,0,0,0,0,0,0
TXN-20260124-000186,ACC-00091244,ACC-00091113,MER-10096,DEV-10103,6:11:36 PM,ECOM,USD, $ 129 ,APPROVED,,US,CO,Denver,FALSE,0,0,1,0,0,0,0
TXN-20260124-000187,ACC-00091119,ACC-00091226,MER-10013,DEV-10283,5:59:23 PM,ECOM,USD, $ 509 ,APPROVED,,US,TX,Dallas,FALSE,0,0,0,0,0,0,0
TXN-20260124-000188,ACC-00091131,ACC-00091119,MER-10071,DEV-10303,9:04:32 AM,ECOM,USD, $ 443 ,APPROVED,,US,TX,San Antonio,FALSE,0,0,0,0,0,0,0
TXN-20260124-000189,ACC-00091216,ACC-00091138,MER-10075,DEV-10008,12:21:58 AM,ECOM,USD," $ 1,183 ",APPROVED,,IN,MH,Mumbai,TRUE,1,1,0,0,0,0,0
TXN-20260124-000190,ACC-00091039,ACC-00091249,MER-10097,DEV-10308,7:52:44 PM,ECOM,USD," $ 2,572 ",APPROVED,,US,IL,Chicago,FALSE,0,1,0,1,0,0,0
TXN-20260124-000191,ACC-00091247,ACC-00091217,MER-10044,DEV-10056,10:21:06 AM,ACH,USD," $ 3,647 ",DECLINED,INSUFFICIENT_FUNDS,US,CO,Denver,FALSE,0,0,0,1,1,0,0
TXN-20260124-000192,ACC-00091129,ACC-00091161,MER-10096,DEV-10249,6:23:07 AM,CARD_PRESENT,USD, $ 51 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-000193,ACC-00091234,ACC-00091013,MER-10008,DEV-10240,2:31:52 AM,CARD_PRESENT,USD, $ 233 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-000194,ACC-00091163,ACC-00091010,MER-10028,DEV-10317,11:33:50 PM,CARD_PRESENT,USD, $ 239 ,APPROVED,,US,CA,Los Angeles,FALSE,0,0,0,0,0,0,0
TXN-20260124-000195,ACC-00091026,ACC-00091092,MER-10019,DEV-10022,9:56:17 AM,ECOM,USD, $ 186 ,APPROVED,,US,WA,Seattle,FALSE,0,1,0,0,0,0,0
TXN-20260124-000196,ACC-00091180,ACC-00091113,MER-10065,DEV-10208,11:24:17 AM,CARD_PRESENT,USD, $ 390 ,APPROVED,,US,NY,New York,FALSE,0,1,0,0,0,0,0
TXN-20260124-000197,ACC-00091019,ACC-00091120,MER-10051,DEV-10214,10:56:00 AM,ECOM,USD, $ 280 ,APPROVED,,BR,SP,Sao Paulo,TRUE,1,1,0,0,0,0,0
TXN-20260124-000198,ACC-00091058,ACC-00091243,MER-10101,DEV-10089,1:04:01 AM,ECOM,USD, $ 249 ,APPROVED,,US,TX,Dallas,FALSE,0,0,1,0,0,0,0
TXN-20260124-000199,ACC-00091009,ACC-00091041,MER-10083,DEV-10249,7:59:03 PM,ECOM,USD, $ 98 ,DECLINED,DO_NOT_HONOR,US,CA,Los Angeles,FALSE,0,0,0,0,1,0,0
TXN-20260124-000200,ACC-00091041,ACC-00091147,MER-10017,DEV-10127,11:50:33 AM,CARD_PRESENT,USD, $ 493 ,APPROVED,,US,NY,New York,FALSE,0,0,1,0,0,0,0
TXN-20260124-000201,ACC-00091003,ACC-00091228,MER-10015,DEV-10245,12:17:17 AM,ECOM,USD," $ 1,030 ",APPROVED,,JP,13,Tokyo,TRUE,1,1,0,0,0,0,0
TXN-20260124-000202,ACC-00091128,ACC-00091015,MER-10020,DEV-10204,7:41:50 AM,ACH,USD," $ 2,264 ",APPROVED,,US,NY,New York,FALSE,0,1,0,1,0,0,0
TXN-20260124-000203,ACC-00091089,ACC-00091166,MER-10051,DEV-10216,9:08:22 PM,CARD_PRESENT,USD, $ 217 ,DECLINED,INSUFFICIENT_FUNDS,US,IL,Chicago,FALSE,0,1,0,0,1,0,0
TXN-20260124-000204,ACC-00091230,ACC-00091144,MER-10114,DEV-10285,2:10:48 PM,ECOM,USD, $ 428 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-000205,ACC-00091143,ACC-00091122,MER-10097,DEV-10234,6:40:19 AM,ECOM,USD, $ 55 ,DECLINED,,US,IL,Chicago,FALSE,0,1,1,0,1,0,0
TXN-20260124-000206,ACC-00091027,ACC-00091011,MER-10114,DEV-10183,9:47:27 AM,CARD_PRESENT,USD, $ 355 ,DECLINED,DO_NOT_HONOR,US,TX,San Antonio,FALSE,0,0,0,0,1,0,0
TXN-20260124-000207,ACC-00091202,ACC-00091009,MER-10083,DEV-10092,7:21:15 AM,CARD_PRESENT,USD, $ 86 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-000208,ACC-00091179,ACC-00091179,MER-10095,DEV-10248,10:05:00 AM,ECOM,USD, $ 282 ,APPROVED,,US,AZ,Phoenix,FALSE,0,0,0,0,0,0,0
TXN-20260124-000209,ACC-00091245,ACC-00091207,MER-10059,DEV-10289,10:06:00 AM,ECOM,USD, $ 28 ,APPROVED,,US,AZ,Phoenix,FALSE,0,0,1,0,0,0,0
TXN-20260124-000210,ACC-00091067,ACC-00091065,MER-10041,DEV-10314,5:25:10 AM,ECOM,USD, $ 295 ,APPROVED,,US,NY,New York,FALSE,0,0,1,0,0,0,0
TXN-20260124-000211,ACC-00091136,ACC-00091179,MER-10003,DEV-10304,11:25:15 PM,ECOM,USD, $ 428 ,APPROVED,,US,GA,Atlanta,FALSE,0,0,0,0,0,0,0
TXN-20260124-000212,ACC-00091002,ACC-00091213,MER-10049,DEV-10012,6:41:57 PM,ECOM,USD," $ 1,418 ",DECLINED,DO_NOT_HONOR,US,TX,Houston,FALSE,0,1,0,0,1,0,0
TXN-20260124-000213,ACC-00091034,ACC-00091216,MER-10100,DEV-10266,10:43:50 PM,ECOM,USD, $ 155 ,DECLINED,MFA_REQUIRED,DE,BE,Berlin,TRUE,1,0,0,0,1,0,0
TXN-20260124-000214,ACC-00091186,ACC-00091160,MER-10115,DEV-10105,9:04:08 PM,CARD_PRESENT,USD, $ 463 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-000215,ACC-00091135,ACC-00091031,MER-10049,DEV-10274,8:43:25 PM,CARD_PRESENT,USD, $ 877 ,APPROVED,,US,GA,Atlanta,FALSE,0,1,0,0,0,0,0
TXN-20260124-000216,ACC-00091218,ACC-00091071,MER-10098,DEV-10124,9:50:22 PM,CARD_PRESENT,USD, $ 265 ,APPROVED,,US,GA,Atlanta,FALSE,0,1,0,0,0,0,0
TXN-20260124-000217,ACC-00091039,ACC-00091150,MER-10053,DEV-10253,10:01:10 PM,ECOM,USD, $ 84 ,APPROVED,,BR,SP,Sao Paulo,TRUE,1,1,0,0,0,0,0
TXN-20260124-000218,ACC-00091113,ACC-00091242,MER-10071,DEV-10255,10:14:00 AM,ECOM,USD," $ 1,027 ",APPROVED,,US,IL,Chicago,FALSE,0,0,0,0,0,0,0
TXN-20260124-000219,ACC-00091121,ACC-00091169,MER-10109,DEV-10143,2:33:31 PM,ECOM,USD, $ 82 ,APPROVED,,US,WA,Seattle,FALSE,0,0,1,0,0,0,0
TXN-20260124-000220,ACC-00091068,ACC-00091065,MER-10042,DEV-10228,2:47:46 PM,CARD_PRESENT,USD, $ 339 ,DECLINED,INSUFFICIENT_FUNDS,US,GA,Atlanta,FALSE,0,0,0,0,1,1,0
TXN-20260124-000221,ACC-00091095,ACC-00091094,MER-10069,DEV-10273,11:24:12 AM,CARD_PRESENT,USD, $ 403 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-000222,ACC-00091067,ACC-00091087,MER-10005,DEV-10139,12:38:28 PM,ECOM,USD, $ 263 ,DECLINED,MFA_REQUIRED,US,CA,Los Angeles,FALSE,0,0,0,0,1,0,0
TXN-20260124-000223,ACC-00091078,ACC-00091074,MER-10019,DEV-10110,8:06:07 AM,CARD_PRESENT,USD," $ 2,887 ",APPROVED,,US,TX,Dallas,FALSE,0,1,0,1,0,1,0
TXN-20260124-000224,ACC-00091060,ACC-00091146,MER-10075,DEV-10049,1:15:02 PM,ECOM,USD, $ 456 ,APPROVED,,US,GA,Atlanta,FALSE,0,1,0,0,0,0,0
TXN-20260124-000225,ACC-00091256,ACC-00091216,MER-10087,DEV-10093,11:34:41 AM,ECOM,USD, $ 55 ,DECLINED,DO_NOT_HONOR,US,CO,Denver,FALSE,0,0,0,0,1,0,0
TXN-20260124-000226,ACC-00091073,ACC-00091062,MER-10116,DEV-10114,9:22:33 PM,CARD_PRESENT,USD, $ 243 ,APPROVED,,US,CA,San Francisco,FALSE,0,0,0,0,0,0,0
TXN-20260124-000227,ACC-00091122,ACC-00091097,MER-10033,DEV-10095,1:17:43 PM,ECOM,USD, $ 338 ,APPROVED,,US,CO,Denver,FALSE,0,0,0,0,0,0,0
TXN-20260124-000228,ACC-00091106,ACC-00091054,MER-10103,DEV-10175,3:30:40 PM,CARD_PRESENT,USD, $ 108 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-000229,ACC-00091011,ACC-00091184,MER-10119,DEV-10154,1:46:19 PM,CARD_PRESENT,USD," $ 2,522 ",APPROVED,,US,GA,Atlanta,FALSE,0,1,0,1,0,0,0
TXN-20260124-000230,ACC-00091210,ACC-00091250,MER-10049,DEV-10137,8:12:05 AM,CARD_PRESENT,USD, $ 522 ,APPROVED,,US,TX,Houston,FALSE,0,1,0,0,0,0,0
TXN-20260124-000231,ACC-00091180,ACC-00091096,MER-10084,DEV-10262,11:53:55 PM,ECOM,USD," $ 1,929 ",APPROVED,,US,WA,Seattle,FALSE,0,1,0,1,0,0,0
TXN-20260124-000232,ACC-00091205,ACC-00091254,MER-10119,DEV-10092,4:07:02 PM,CARD_PRESENT,USD," $ 1,004 ",APPROVED,,US,NY,New York,FALSE,0,1,0,0,0,0,0
TXN-20260124-000233,ACC-00091044,ACC-00091006,MER-10049,DEV-10178,1:59:33 PM,CARD_PRESENT,USD," $ 1,759 ",DECLINED,DO_NOT_HONOR,US,IL,Chicago,FALSE,0,1,0,1,1,0,0
TXN-20260124-000234,ACC-00091182,ACC-00091260,MER-10020,DEV-10033,7:33:17 AM,ACH,USD," $ 2,347 ",DECLINED,HIGH_RISK_MERCHANT,MX,CDMX,Mexico,TRUE,1,1,0,1,1,0,0
TXN-20260124-000235,ACC-00091225,ACC-00091166,MER-10030,DEV-10168,4:36:06 AM,ECOM,USD," $ 1,493 ",DECLINED,GEO_MISMATCH,AU,NSW,Sydney,TRUE,1,1,0,0,1,0,0
TXN-20260124-000236,ACC-00091218,ACC-00091072,MER-10007,DEV-10260,6:44:03 PM,ECOM,USD, $ 120 ,APPROVED,,US,IL,Chicago,FALSE,0,0,0,0,0,0,0
TXN-20260124-000237,ACC-00091149,ACC-00091145,MER-10091,DEV-10138,1:12:05 AM,CARD_PRESENT,USD, $ 806 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-000238,ACC-00091053,ACC-00091100,MER-10066,DEV-10073,9:08:56 PM,CARD_PRESENT,USD, $ 52 ,APPROVED,,US,TX,Dallas,FALSE,0,0,1,0,0,0,0
TXN-20260124-000239,ACC-00091097,ACC-00091212,MER-10095,DEV-10102,12:20:52 PM,CARD_PRESENT,USD, $ 43 ,APPROVED,,US,CA,San Francisco,FALSE,0,0,0,0,0,0,0
TXN-20260124-000240,ACC-00091163,ACC-00091087,MER-10023,DEV-10103,10:34:53 PM,ECOM,USD, $ 695 ,APPROVED,,US,NY,New York,FALSE,0,1,1,0,0,0,0
TXN-20260124-000241,ACC-00091248,ACC-00091128,MER-10016,DEV-10013,10:47:00 AM,CARD_PRESENT,USD, $ 578 ,APPROVED,,US,CO,Denver,FALSE,0,0,0,0,0,0,0
TXN-20260124-000242,ACC-00091239,ACC-00091102,MER-10098,DEV-10021,10:43:42 PM,ECOM,USD, $ 134 ,APPROVED,,US,CO,Denver,FALSE,0,1,0,0,0,0,0
TXN-20260124-000243,ACC-00091087,ACC-00091204,MER-10069,DEV-10295,2:16:47 PM,ECOM,USD, $ 565 ,DECLINED,DO_NOT_HONOR,US,GA,Atlanta,FALSE,0,0,1,0,1,0,0
TXN-20260124-000244,ACC-00091041,ACC-00091082,MER-10058,DEV-10132,2:23:20 AM,ECOM,USD, $ 702 ,APPROVED,,US,CA,Los Angeles,FALSE,0,0,0,0,0,1,0
TXN-20260124-000245,ACC-00091178,ACC-00091069,MER-10097,DEV-10267,7:26:53 PM,ECOM,USD," $ 3,339 ",DECLINED,HIGH_RISK_MERCHANT,US,CA,Los Angeles,FALSE,0,1,0,1,1,0,0
TXN-20260124-000246,ACC-00091163,ACC-00091204,MER-10008,DEV-10270,10:34:00 AM,ECOM,USD, $ 87 ,APPROVED,,US,NY,New York,FALSE,0,0,1,0,0,0,0
TXN-20260124-000247,ACC-00091077,ACC-00091144,MER-10038,DEV-10144,10:47:00 AM,CARD_PRESENT,USD, $ 111 ,APPROVED,,US,AZ,Phoenix,FALSE,0,0,0,0,0,0,0
TXN-20260124-000248,ACC-00091210,ACC-00091035,MER-10052,DEV-10225,11:25:14 AM,ECOM,USD, $ 106 ,APPROVED,,US,TX,San Antonio,FALSE,0,0,0,0,0,0,0
TXN-20260124-000249,ACC-00091009,ACC-00091163,MER-10092,DEV-10292,4:51:55 AM,ECOM,USD, $ 328 ,APPROVED,,US,CO,Denver,FALSE,0,0,0,0,0,0,0
TXN-20260124-000250,ACC-00091057,ACC-00091232,MER-10098,DEV-10164,8:47:59 PM,ECOM,USD," $ 2,321 ",APPROVED,,NG,FC,Abuja,TRUE,1,1,0,1,0,0,0
TXN-20260124-000251,ACC-00091112,ACC-00091203,MER-10011,DEV-10309,11:52:39 PM,CARD_PRESENT,USD, $ 103 ,DECLINED,INSUFFICIENT_FUNDS,FR,IDF,Paris,TRUE,1,1,0,0,1,0,0
TXN-20260124-000252,ACC-00091058,ACC-00091098,MER-10075,DEV-10231,7:25:57 PM,CARD_PRESENT,USD," $ 1,006 ",DECLINED,GEO_MISMATCH,DE,BE,Berlin,TRUE,1,1,0,0,1,0,0
TXN-20260124-000253,ACC-00091053,ACC-00091182,MER-10020,DEV-10103,5:20:36 PM,ACH,USD," $ 2,187 ",APPROVED,,IN,MH,Mumbai,TRUE,1,1,1,1,0,0,0
TXN-20260124-000254,ACC-00091200,ACC-00091004,MER-10099,DEV-10194,6:57:29 AM,ECOM,USD, $ 37 ,APPROVED,,US,CO,Denver,FALSE,0,0,0,0,0,0,0
TXN-20260124-000255,ACC-00091139,ACC-00091202,MER-10118,DEV-10083,3:15:59 PM,ECOM,USD, $ 779 ,DECLINED,GEO_MISMATCH,US,WA,Seattle,FALSE,0,1,0,0,1,0,0
TXN-20260124-000256,ACC-00091134,ACC-00091100,MER-10023,DEV-10164,4:26:58 PM,ECOM,USD," $ 2,471 ",APPROVED,,US,TX,Houston,FALSE,0,1,0,1,0,0,0
TXN-20260124-000257,ACC-00091186,ACC-00091176,MER-10014,DEV-10132,7:32:59 PM,ACH,USD," $ 2,166 ",APPROVED,,US,CO,Denver,FALSE,0,0,0,1,0,0,0
TXN-20260124-000258,ACC-00091016,ACC-00091047,MER-10112,DEV-10107,2:46:41 PM,CARD_PRESENT,USD, $ 28 ,APPROVED,,US,GA,Atlanta,FALSE,0,0,0,0,0,0,0
TXN-20260124-000259,ACC-00091022,ACC-00091239,MER-10076,DEV-10090,11:52:04 AM,ECOM,USD, $ 547 ,APPROVED,,US,TX,Houston,FALSE,0,0,0,0,0,0,0
TXN-20260124-000260,ACC-00091250,ACC-00091138,MER-10093,DEV-10263,2:49:26 AM,ECOM,USD," $ 1,213 ",APPROVED,,MX,CDMX,Mexico,TRUE,1,0,0,0,0,0,0
TXN-20260124-000261,ACC-00091251,ACC-00091105,MER-10003,DEV-10087,10:52:00 AM,ECOM,USD," $ 1,829 ",APPROVED,,US,NY,New York,FALSE,0,0,0,1,0,0,0
