session_id,customer_id,device_id,login_ts,ip_address,geo_country,geo_region,geo_city,mfa_result,login_result
SES-20260124-000208,CUST-000947,DEV-10298,2025-10-21 07:55:44,233.241.230.145,US,WA,Seattle,FAILED,FAILED
SES-20260124-000209,CUST-000804,DEV-10320,2025-08-10 11:55:59,64.243.183.41,US,TX,Dallas,PASSED,SUCCESS
SES-20260124-000210,CUST-000926,DEV-10205,2025-08-05 23:17:42,38.230.181.66,US,TX,Houston,PASSED,SUCCESS
SES-20260124-000211,CUST-000966,DEV-10070,2025-08-14 13:50:47,113.153.161.116,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000212,CUST-000873,DEV-10244,2025-10-27 16:47:39,221.126.223.180,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-000213,CUST-000950,DEV-10081,2025-11-01 23:58:33,115.73.121.224,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-000214,CUST-000847,DEV-10040,2025-08-20 20:21:28,124.166.233.191,US,CO,Denver,PASSED,SUCCESS
SES-20260124-000215,CUST-000803,DEV-10272,2025-10-03 22:49:13,156.114.96.171,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-000216,CUST-000781,DEV-10045,2025-11-18 09:08:40,171.5.1.210,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-000217,CUST-000913,DEV-10131,2025-12-14 20:21:52,141.176.44.199,US,CO,Denver,PASSED,SUCCESS
SES-20260124-000218,CUST-000837,DEV-10140,2025-11-10 16:25:57,78.137.253.215,US,NY,New York,PASSED,SUCCESS
SES-20260124-000219,CUST-000791,DEV-10156,2025-12-26 23:50:21,187.28.29.12,US,AZ,Phoenix,FAILED,FAILED
SES-20260124-000220,CUST-000940,DEV-10296,2025-08-04 16:47:44,194.65.81.82,US,CO,Denver,FAILED,SUCCESS
SES-20260124-000221,CUST-000801,DEV-10116,2025-11-03 17:44:27,91.171.137.146,US,NY,New York,PASSED,SUCCESS
SES-20260124-000222,CUST-000965,DEV-10294,2026-01-14 14:23:05,219.87.200.214,US,AZ,Phoenix,FAILED,FAILED
SES-20260124-000223,CUST-000821,DEV-10109,2025-10-06 01:22:10,205.255.231.204,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000224,CUST-000835,DEV-10236,2025-12-29 09:09:53,191.46.15.0,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-000225,CUST-000932,DEV-10313,2025-12-06 11:24:00,99.103.224.65,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000226,CUST-000908,DEV-10007,2025-12-24 15:30:56,24.249.64.114,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000227,CUST-000970,DEV-10182,2025-08-05 06:56:24,116.239.71.249,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-000228,CUST-000855,DEV-10215,2025-12-12 11:57:50,220.83.19.145,US,IL,Chicago,FAILED,FAILED
SES-20260124-000229,CUST-000952,DEV-10260,2025-12-05 09:05:38,155.183.33.14,BR,SP,Sao Paulo,FAILED,FAILED
SES-20260124-000230,CUST-000831,DEV-10137,2025-12-05 17:50:19,148.166.87.8,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-000231,CUST-000975,DEV-10138,2025-11-17 09:07:50,176.237.29.233,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-000232,CUST-000920,DEV-10286,2025-10-09 17:45:39,237.111.207.56,US,CA,San Francisco,FAILED,FAILED
SES-20260124-000233,CUST-000806,DEV-10246,2025-07-31 03:34:55,24.43.40.17,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-000234,CUST-000912,DEV-10135,2025-09-25 17:28:10,38.176.183.48,US,NY,New York,PASSED,SUCCESS
SES-20260124-000235,CUST-000921,DEV-10298,2025-11-16 01:06:39,56.30.248.173,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-000236,CUST-000908,DEV-10109,2025-11-08 05:56:09,59.16.101.209,US,WA,Seattle,FAILED,SUCCESS
SES-20260124-000237,CUST-000838,DEV-10142,2025-09-08 15:53:04,28.153.193.15,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000238,CUST-000850,DEV-10295,2025-09-01 01:41:32,164.131.223.36,CA,ON,Toronto,PASSED,SUCCESS
SES-20260124-000239,CUST-000848,DEV-10031,2025-08-10 09:32:06,41.148.103.233,US,WA,Seattle,FAILED,FAILED
SES-20260124-000240,CUST-000825,DEV-10167,2025-12-03 10:27:11,161.135.97.37,US,AZ,Phoenix,FAILED,FAILED
SES-20260124-000241,CUST-000904,DEV-10103,2025-08-31 22:18:54,146.181.233.8,US,NY,New York,PASSED,SUCCESS
SES-20260124-000242,CUST-000930,DEV-10318,2026-01-16 20:04:53,72.54.20.120,US,NY,New York,PASSED,SUCCESS
SES-20260124-000243,CUST-000803,DEV-10132,2025-11-22 16:59:21,117.84.205.174,DE,BE,Berlin,FAILED,SUCCESS
SES-20260124-000244,CUST-000868,DEV-10282,2025-11-03 04:57:43,33.202.140.193,US,TX,San Antonio,PASSED,SUCCESS
SES-20260124-000245,CUST-000796,DEV-10172,2025-11-18 04:13:55,216.46.210.245,US,CA,Los Angeles,FAILED,FAILED
SES-20260124-000246,CUST-000879,DEV-10105,2025-12-07 03:21:23,98.84.184.174,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-000247,CUST-000918,DEV-10212,2025-10-05 22:55:31,229.37.48.194,US,CO,Denver,PASSED,SUCCESS
SES-20260124-000248,CUST-000905,DEV-10108,2025-07-29 21:48:49,21.182.98.218,NG,FC,Abuja,PASSED,SUCCESS
SES-20260124-000249,CUST-000879,DEV-10032,2025-12-28 03:29:13,147.205.31.62,US,NY,New York,FAILED,FAILED
SES-20260124-000250,CUST-000839,DEV-10029,2025-09-23 01:07:25,115.58.119.25,FR,IDF,Paris,PASSED,SUCCESS
SES-20260124-000251,CUST-000842,DEV-10179,2025-07-30 10:08:55,117.161.130.222,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000252,CUST-000962,DEV-10118,2025-08-27 15:30:12,22.53.156.215,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-000253,CUST-000785,DEV-10248,2025-07-28 01:45:27,23.25.218.98,US,CO,Denver,FAILED,FAILED
SES-20260124-000254,CUST-000888,DEV-10126,2025-10-14 16:26:52,238.168.216.156,US,TX,Houston,FAILED,FAILED
SES-20260124-000255,CUST-000918,DEV-10037,2025-12-28 07:35:32,76.11.234.101,US,NY,New York,FAILED,FAILED
SES-20260124-000256,CUST-000903,DEV-10138,2025-10-21 04:49:10,193.203.93.222,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000257,CUST-000781,DEV-10303,2025-10-22 11:20:38,219.1.175.87,US,TX,San Antonio,PASSED,SUCCESS
SES-20260124-000258,CUST-000921,DEV-10294,2025-11-28 23:28:57,24.234.164.178,US,NY,New York,PASSED,SUCCESS
SES-20260124-000259,CUST-000978,DEV-10205,2025-07-31 18:52:39,102.112.141.8,US,TX,Austin,PASSED,SUCCESS
SES-20260124-000260,CUST-000879,DEV-10205,2025-07-31 07:30:41,217.10.123.2,US,CO,Denver,PASSED,SUCCESS
SES-20260124-000261,CUST-000951,DEV-10257,2025-11-17 10:02:05,204.11.224.24,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-000262,CUST-000852,DEV-10117,2025-11-30 15:37:33,103.50.175.91,US,TX,Austin,PASSED,SUCCESS
SES-20260124-000263,CUST-000862,DEV-10211,2025-12-04 04:02:50,187.134.75.233,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-000264,CUST-000936,DEV-10118,2025-09-13 08:39:55,100.100.103.130,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000265,CUST-000849,DEV-10037,2025-12-09 06:29:05,248.140.114.247,US,NY,New York,PASSED,SUCCESS
SES-20260124-000266,CUST-000954,DEV-10006,2026-01-13 18:50:17,135.139.121.81,US,TX,Dallas,PASSED,SUCCESS
SES-20260124-000267,CUST-000809,DEV-10239,2025-09-26 00:02:50,217.208.1.170,US,NY,New York,PASSED,SUCCESS
SES-20260124-000268,CUST-000834,DEV-10239,2025-11-03 21:35:02,236.238.42.156,US,TX,Austin,FAILED,FAILED
SES-20260124-000269,CUST-000968,DEV-10239,2025-11-05 10:21:48,132.89.33.15,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-000270,CUST-000955,DEV-10054,2025-12-04 07:43:02,168.253.52.21,MX,CDMX,Mexico,PASSED,SUCCESS
SES-20260124-000271,CUST-000866,DEV-10171,2025-12-27 21:34:06,48.141.200.248,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-000272,CUST-000816,DEV-10083,2025-08-20 04:33:26,131.121.9.117,US,AZ,Phoenix,FAILED,FAILED
SES-20260124-000273,CUST-000859,DEV-10263,2025-11-30 03:23:45,31.141.133.129,US,CO,Denver,PASSED,SUCCESS
SES-20260124-000274,CUST-000828,DEV-10317,2025-12-30 23:21:03,245.76.159.88,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-000275,CUST-000870,DEV-10209,2025-08-23 07:22:01,149.233.169.3,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000276,CUST-000785,DEV-10068,2025-08-30 19:43:13,232.156.67.156,US,CO,Denver,PASSED,SUCCESS
SES-20260124-000277,CUST-000971,DEV-10014,2025-12-13 11:48:44,92.199.252.212,US,TX,San Antonio,FAILED,FAILED
SES-20260124-000278,CUST-000886,DEV-10126,2025-10-28 04:11:48,38.228.66.47,AU,NSW,Sydney,FAILED,FAILED
SES-20260124-000279,CUST-000909,DEV-10131,2025-10-16 00:03:51,24.240.86.118,BR,SP,Sao Paulo,PASSED,SUCCESS
SES-20260124-000280,CUST-000898,DEV-10087,2025-08-12 02:09:00,14.33.101.151,US,TX,San Antonio,PASSED,SUCCESS
SES-20260124-000281,CUST-000946,DEV-10111,2025-10-23 14:57:13,23.115.209.19,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000282,CUST-000961,DEV-10114,2025-12-03 15:41:06,105.99.134.163,US,WA,Seattle,FAILED,FAILED
SES-20260124-000283,CUST-000938,DEV-10118,2025-12-03 13:39:29,76.198.97.90,US,IL,Chicago,FAILED,FAILED
SES-20260124-000284,CUST-000947,DEV-10101,2025-12-14 12:02:07,136.77.199.15,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000285,CUST-000908,DEV-10135,2025-09-24 19:20:02,15.151.26.34,NG,LA,Lagos,PASSED,SUCCESS
SES-20260124-000286,CUST-000803,DEV-10190,2025-08-01 15:44:11,48.76.42.16,US,TX,Houston,PASSED,SUCCESS
SES-20260124-000287,CUST-000958,DEV-10276,2025-08-26 00:04:40,55.175.101.113,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000288,CUST-000955,DEV-10159,2025-10-04 08:49:04,130.157.153.11,MX,CDMX,Mexico,PASSED,SUCCESS
SES-20260124-000289,CUST-000875,DEV-10038,2025-09-09 16:22:55,233.168.221.190,US,NY,New York,PASSED,SUCCESS
SES-20260124-000290,CUST-000837,DEV-10230,2025-07-26 01:15:03,211.96.149.228,US,WA,Seattle,FAILED,SUCCESS
SES-20260124-000291,CUST-000883,DEV-10172,2026-01-10 08:44:11,230.76.186.140,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-000292,CUST-000793,DEV-10251,2025-07-30 05:49:24,160.90.27.196,US,NY,New York,PASSED,SUCCESS
SES-20260124-000293,CUST-000837,DEV-10313,2026-01-16 22:18:56,201.220.228.191,US,NY,New York,PASSED,SUCCESS
SES-20260124-000294,CUST-000850,DEV-10205,2025-11-12 04:11:38,43.24.134.36,US,GA,Atlanta,FAILED,FAILED
SES-20260124-000295,CUST-000902,DEV-10266,2025-10-13 07:05:34,94.165.28.74,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-000296,CUST-000970,DEV-10064,2025-12-05 09:27:48,242.155.102.139,AU,NSW,Sydney,PASSED,SUCCESS
SES-20260124-000297,CUST-000979,DEV-10110,2025-09-02 14:14:58,126.137.219.4,US,NY,New York,PASSED,SUCCESS
SES-20260124-000298,CUST-000861,DEV-10193,2025-10-25 06:49:18,246.198.160.81,US,TX,Austin,PASSED,SUCCESS
SES-20260124-000299,CUST-000865,DEV-10047,2025-09-24 18:09:40,44.123.211.216,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000300,CUST-000782,DEV-10221,2025-10-26 05:00:43,161.39.86.69,US,TX,San Antonio,PASSED,SUCCESS
SES-20260124-000301,CUST-000880,DEV-10190,2025-12-05 20:23:09,180.6.39.152,CA,BC,Vancouver,FAILED,FAILED
SES-20260124-000302,CUST-000898,DEV-10066,2025-10-25 19:37:14,137.223.83.29,BR,SP,Sao Paulo,PASSED,SUCCESS
SES-20260124-000303,CUST-000816,DEV-10319,2026-01-19 19:04:44,118.90.216.31,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-000304,CUST-000819,DEV-10262,2025-12-12 17:22:01,215.192.20.252,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-000305,CUST-000849,DEV-10025,2025-08-04 16:53:07,46.142.243.145,US,TX,San Antonio,PASSED,SUCCESS
SES-20260124-000306,CUST-000943,DEV-10201,2025-11-03 07:11:05,236.226.160.123,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-000307,CUST-000911,DEV-10064,2025-09-24 02:30:26,244.241.118.232,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000308,CUST-000908,DEV-10146,2025-11-21 23:42:16,21.76.188.6,US,TX,Austin,PASSED,SUCCESS
SES-20260124-000309,CUST-000867,DEV-10057,2025-08-12 23:18:28,33.177.7.25,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-000310,CUST-000889,DEV-10193,2025-07-26 11:50:28,85.106.66.121,US,GA,Atlanta,FAILED,SUCCESS
SES-20260124-000311,CUST-000917,DEV-10145,2025-11-25 19:19:21,209.47.233.121,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-000312,CUST-000871,DEV-10092,2025-12-22 10:32:08,65.111.155.64,US,TX,Austin,PASSED,SUCCESS
SES-20260124-000313,CUST-000883,DEV-10267,2025-11-12 08:01:54,39.189.208.57,US,NY,New York,FAILED,FAILED
SES-20260124-000314,CUST-000893,DEV-10284,2025-11-11 05:16:50,72.227.166.123,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-000315,CUST-000946,DEV-10083,2025-11-06 10:47:26,181.165.121.30,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-000316,CUST-000808,DEV-10060,2025-08-20 13:52:19,102.249.142.220,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-000317,CUST-000893,DEV-10154,2025-09-01 02:14:36,94.183.45.203,MX,CDMX,Mexico,PASSED,SUCCESS
SES-20260124-000318,CUST-000980,DEV-10163,2025-10-16 03:58:11,174.100.79.67,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-000319,CUST-000811,DEV-10063,2025-11-18 13:25:52,210.178.145.53,US,NY,New York,PASSED,SUCCESS
SES-20260124-000320,CUST-000958,DEV-10158,2025-12-26 00:06:33,76.205.1.74,DE,BE,Berlin,PASSED,SUCCESS
SES-20260124-000321,CUST-000877,DEV-10030,2025-11-16 19:40:15,188.86.113.48,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000322,CUST-000973,DEV-10231,2026-01-17 12:22:57,64.47.15.81,NG,FC,Abuja,PASSED,SUCCESS
SES-20260124-000323,CUST-000820,DEV-10024,2025-11-23 12:05:54,54.233.87.31,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000324,CUST-000827,DEV-10252,2025-10-26 00:38:17,53.157.5.175,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-000325,CUST-000895,DEV-10148,2025-09-14 10:15:20,233.126.46.45,US,TX,Houston,PASSED,SUCCESS
SES-20260124-000326,CUST-000930,DEV-10112,2025-11-23 20:16:59,228.84.153.24,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-000327,CUST-000898,DEV-10077,2025-10-19 12:43:18,157.71.61.177,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-000328,CUST-000838,DEV-10315,2025-11-17 23:59:16,12.16.6.114,GB,ENG,London,PASSED,SUCCESS
SES-20260124-000329,CUST-000874,DEV-10110,2025-07-31 17:10:06,39.199.49.137,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-000330,CUST-000957,DEV-10071,2026-01-07 05:38:33,107.252.252.136,US,NY,New York,PASSED,SUCCESS
SES-20260124-000331,CUST-000925,DEV-10227,2025-08-17 16:31:24,47.167.16.155,US,WA,Seattle,FAILED,FAILED
SES-20260124-000332,CUST-000873,DEV-10184,2026-01-17 14:30:55,109.208.160.105,BR,SP,Sao Paulo,PASSED,SUCCESS
SES-20260124-000333,CUST-000794,DEV-10145,2025-10-21 00:03:47,148.133.64.211,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-000334,CUST-000850,DEV-10120,2025-11-17 21:30:33,139.214.112.106,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-000335,CUST-000847,DEV-10128,2026-01-08 07:39:01,61.0.5.55,US,GA,Atlanta,FAILED,FAILED
SES-20260124-000336,CUST-000915,DEV-10073,2025-09-26 08:53:37,71.251.8.6,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-000337,CUST-000956,DEV-10157,2025-09-06 15:34:28,21.214.24.237,US,TX,Houston,PASSED,SUCCESS
SES-20260124-000338,CUST-000952,DEV-10053,2026-01-03 12:52:40,109.40.7.24,US,CA,Los Angeles,NOT_USED,SUCCESS
SES-20260124-000339,CUST-000816,DEV-10261,2025-11-12 17:23:04,13.226.68.94,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-000340,CUST-000954,DEV-10114,2025-10-24 20:57:42,24.119.163.48,US,TX,San Antonio,PASSED,SUCCESS
SES-20260124-000341,CUST-000808,DEV-10195,2025-12-30 20:59:09,221.54.34.189,US,TX,San Antonio,FAILED,FAILED
SES-20260124-000342,CUST-000862,DEV-10207,2025-10-11 16:05:36,196.14.179.2,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-000343,CUST-000900,DEV-10021,2025-11-10 14:43:38,220.191.106.165,US,TX,San Antonio,PASSED,SUCCESS
SES-20260124-000344,CUST-000837,DEV-10009,2025-08-25 23:31:25,217.175.37.31,US,TX,Austin,FAILED,SUCCESS
SES-20260124-000345,CUST-000881,DEV-10245,2025-12-10 21:17:36,29.22.105.155,NG,FC,Abuja,PASSED,SUCCESS
SES-20260124-000346,CUST-000846,DEV-10079,2025-08-14 07:33:37,243.79.54.140,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-000347,CUST-000946,DEV-10001,2025-09-07 03:37:12,189.116.147.151,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-000348,CUST-000954,DEV-10041,2025-09-12 12:18:35,243.48.225.215,US,GA,Atlanta,FAILED,FAILED
SES-20260124-000349,CUST-000971,DEV-10117,2025-11-20 10:13:23,247.247.76.243,US,AZ,Phoenix,FAILED,FAILED
SES-20260124-000350,CUST-000871,DEV-10174,2025-09-27 13:51:46,49.101.95.195,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-000351,CUST-000812,DEV-10152,2025-08-15 10:29:05,154.151.82.93,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-000352,CUST-000836,DEV-10294,2025-09-28 02:03:15,55.175.164.179,BR,SP,Sao Paulo,PASSED,SUCCESS
SES-20260124-000353,CUST-000958,DEV-10163,2025-08-16 10:54:32,239.143.107.158,US,NY,New York,PASSED,SUCCESS
SES-20260124-000354,CUST-000915,DEV-10233,2025-09-23 07:08:41,50.33.50.98,US,GA,Atlanta,FAILED,FAILED
SES-20260124-000355,CUST-000827,DEV-10164,2025-10-13 03:28:02,30.15.56.101,BR,SP,Sao Paulo,PASSED,SUCCESS
SES-20260124-000356,CUST-000812,DEV-10295,2025-08-20 19:41:57,237.244.188.141,BR,SP,Sao Paulo,PASSED,SUCCESS
SES-20260124-000357,CUST-000961,DEV-10296,2025-12-03 00:19:30,158.114.89.102,US,IL,Chicago,FAILED,FAILED
SES-20260124-000358,CUST-000898,DEV-10147,2025-09-25 18:59:55,127.122.101.175,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000359,CUST-000885,DEV-10108,2025-10-06 17:51:10,248.104.69.111,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-000360,CUST-000917,DEV-10195,2025-09-30 07:45:04,209.37.149.236,US,TX,Houston,PASSED,SUCCESS
SES-20260124-000361,CUST-000974,DEV-10126,2025-07-26 16:23:46,56.181.123.77,US,IL,Chicago,FAILED,FAILED
SES-20260124-000362,CUST-000972,DEV-10313,2025-12-26 01:31:55,15.252.188.176,US,CA,Los Angeles,FAILED,FAILED
SES-20260124-000363,CUST-000821,DEV-10172,2025-12-12 21:22:51,10.121.231.161,US,TX,San Antonio,PASSED,SUCCESS
SES-20260124-000364,CUST-000972,DEV-10148,2025-11-10 04:35:46,33.0.113.214,US,AZ,Phoenix,FAILED,FAILED
SES-20260124-000365,CUST-000791,DEV-10312,2025-09-29 02:56:46,89.44.183.1,FR,IDF,Paris,PASSED,SUCCESS
SES-20260124-000366,CUST-000900,DEV-10246,2025-11-20 00:04:37,236.95.195.44,US,CO,Denver,PASSED,SUCCESS
SES-20260124-000367,CUST-000819,DEV-10264,2025-09-06 04:38:08,79.192.234.1,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-000368,CUST-000882,DEV-10271,2025-10-11 00:04:59,146.109.191.179,US,NY,New York,PASSED,SUCCESS
SES-20260124-000369,CUST-000839,DEV-10004,2025-11-11 13:19:18,12.146.84.4,AU,NSW,Sydney,FAILED,FAILED
SES-20260124-000370,CUST-000875,DEV-10141,2025-12-19 23:52:24,70.194.99.10,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000371,CUST-000786,DEV-10304,2025-08-24 15:15:08,95.16.235.235,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-000372,CUST-000976,DEV-10189,2025-12-07 21:12:04,118.255.149.189,US,NY,New York,PASSED,SUCCESS
SES-20260124-000373,CUST-000949,DEV-10044,2025-09-20 12:47:25,13.80.150.13,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-000374,CUST-000795,DEV-10106,2025-12-02 19:32:59,136.12.215.129,CA,ON,Toronto,FAILED,SUCCESS
SES-20260124-000375,CUST-000925,DEV-10079,2025-08-07 01:21:40,181.251.198.254,US,TX,Houston,NOT_USED,SUCCESS
SES-20260124-000376,CUST-000788,DEV-10070,2025-08-29 09:46:24,159.216.189.143,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-000377,CUST-000888,DEV-10289,2025-09-01 17:35:48,111.54.161.30,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000378,CUST-000891,DEV-10007,2025-12-15 11:32:31,84.240.120.159,US,IL,Chicago,FAILED,FAILED
SES-20260124-000379,CUST-000858,DEV-10100,2025-10-05 20:46:13,215.133.130.245,NG,LA,Lagos,PASSED,SUCCESS
SES-20260124-000380,CUST-000957,DEV-10222,2025-12-15 02:23:40,199.110.227.68,US,TX,Houston,PASSED,SUCCESS
SES-20260124-000381,CUST-000844,DEV-10294,2026-01-20 16:55:26,168.193.16.201,GB,ENG,London,PASSED,SUCCESS
SES-20260124-000382,CUST-000938,DEV-10008,2025-10-04 17:18:37,183.24.240.159,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-000383,CUST-000918,DEV-10301,2025-08-16 14:20:58,14.159.57.0,US,NY,New York,PASSED,SUCCESS
SES-20260124-000384,CUST-000914,DEV-10255,2025-12-11 11:21:16,35.184.102.173,US,TX,Dallas,FAILED,SUCCESS
SES-20260124-000385,CUST-000795,DEV-10123,2025-09-02 08:19:06,160.104.202.51,US,CO,Denver,PASSED,SUCCESS
SES-20260124-000386,CUST-000827,DEV-10318,2025-10-22 08:29:37,174.245.65.160,US,NY,New York,PASSED,SUCCESS
SES-20260124-000387,CUST-000922,DEV-10115,2025-11-30 13:10:06,71.221.123.11,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000388,CUST-000808,DEV-10178,2025-10-27 07:47:07,186.67.58.26,US,NY,New York,PASSED,SUCCESS
SES-20260124-000389,CUST-000850,DEV-10031,2026-01-13 12:11:45,91.102.154.68,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-000390,CUST-000858,DEV-10035,2025-09-20 01:42:51,104.177.44.34,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-000391,CUST-000950,DEV-10063,2025-11-26 14:56:16,85.255.183.123,US,AZ,Phoenix,FAILED,FAILED
SES-20260124-000392,CUST-000948,DEV-10209,2025-12-28 18:51:44,193.164.116.57,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-000393,CUST-000933,DEV-10260,2025-08-13 16:45:58,165.148.253.146,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-000394,CUST-000921,DEV-10253,2025-12-31 14:39:58,109.202.118.229,US,NY,New York,PASSED,SUCCESS
SES-20260124-000395,CUST-000932,DEV-10122,2025-12-14 19:04:22,200.177.19.226,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-000396,CUST-000883,DEV-10122,2025-09-03 18:03:49,41.215.230.141,US,WA,Seattle,FAILED,FAILED
SES-20260124-000397,CUST-000902,DEV-10258,2025-12-04 03:00:27,126.188.177.124,BR,SP,Sao Paulo,PASSED,SUCCESS
SES-20260124-000398,CUST-000804,DEV-10125,2025-10-31 16:33:23,242.209.135.148,US,AZ,Phoenix,FAILED,FAILED
SES-20260124-000399,CUST-000790,DEV-10092,2025-11-20 00:06:25,41.26.76.40,US,GA,Atlanta,FAILED,FAILED
SES-20260124-000400,CUST-000968,DEV-10189,2025-09-25 17:42:53,232.255.102.243,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000401,CUST-000854,DEV-10045,2026-01-13 13:58:06,57.251.127.253,US,IL,Chicago,FAILED,FAILED
SES-20260124-000402,CUST-000910,DEV-10128,2025-09-28 14:53:49,225.202.236.204,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000403,CUST-000945,DEV-10061,2026-01-18 01:44:38,219.172.17.164,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-000404,CUST-000910,DEV-10286,2025-12-14 07:30:34,158.12.37.193,US,CA,San Francisco,FAILED,FAILED
SES-20260124-000405,CUST-000833,DEV-10271,2025-12-18 11:19:33,102.163.198.180,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-000406,CUST-000811,DEV-10172,2025-10-27 03:38:52,205.183.47.242,,,,PASSED,SUCCESS
SES-20260124-000407,CUST-000915,DEV-10267,2025-10-03 03:15:52,188.183.86.177,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-000408,CUST-000829,DEV-10226,2026-01-10 22:04:54,189.195.171.252,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-000409,CUST-000796,DEV-10276,2026-01-10 04:09:14,207.34.57.160,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-000410,CUST-000965,DEV-10064,2025-10-13 03:45:47,227.197.146.96,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-000411,CUST-000919,DEV-10183,2025-11-27 18:31:00,14.73.39.54,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-000412,CUST-000861,DEV-10251,2026-01-16 10:55:15,127.179.236.28,IN,DL,Delhi,PASSED,SUCCESS
SES-20260124-000413,CUST-000904,DEV-10278,2025-12-25 08:52:44,233.112.107.19,IN,DL,Delhi,PASSED,SUCCESS
SES-20260124-000414,CUST-000932,DEV-10314,2025-08-27 23:15:06,233.158.33.107,US,NY,New York,PASSED,SUCCESS
